run_id;loco_no;transport_number;next_transport_number;destination_name;next_origin_name;de_event_label;next_de_event_label;report_scope;next_report_scope;actual_arrival_ts;next_actual_departure_ts;actual_gap_minutes;gap_context_class;source_table;source_row_id
RUN_20260621_191259;90802159256-7;459471;459471;Salzburg Gnigl (in Sb);Passau Gbf;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-12 12:03:00;2026-06-12 12:09:00;6;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;11928
RUN_20260621_191259;90802159256-7;459471;460518;Salzburg Gnigl (in Sb);Freilassing;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-12 14:05:00;2026-06-14 22:00:00;3355;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;11929
RUN_20260621_191259;90802159256-7;458707;458707;Salzburg Gnigl (in Sb);Schwedt (Oder);Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-16 18:10:00;2026-06-16 18:11:00;1;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;2534
RUN_20260621_191259;90802159256-7;458707;460515;Salzburg Gnigl (in Sb);Salzburg Gnigl-Vbf (in Sb);Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-16 18:25:00;2026-06-16 18:43:00;18;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;2535
RUN_20260621_191259;91515150053-4;459856;459390;Rzepin;Frankfurt (Oder) Oderbrücke;Not in the Report;Ausfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-11 00:39:00;2026-06-11 09:45:00;546;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;13623
RUN_20260621_191259;91515150053-4;459390;459390;Niedrzwica;Frankfurt (Oder) Oderbrücke;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-11 10:04:00;2026-06-11 10:09:00;5;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;2949
RUN_20260621_191259;91515150053-4;459750;459750;Frankfurt (Oder) Oderbrücke;Niedrzwica;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-18 00:00:00;2026-06-18 01:48:00;108;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;17555
RUN_20260621_191259;91515150053-4;460541;460541;Rzepin;Frankfurt (Oder) Oderbrücke;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-18 03:44:00;2026-06-18 03:44:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;4641
RUN_20260621_191259;91515370035-5;458445;458445;Zbąszynek;Frankfurt (Oder) Oderbrücke;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-02 23:05:00;2026-06-02 23:05:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;1043
RUN_20260621_191259;91515370035-5;456459;456459;Frankfurt (Oder) Oderbrücke;Wrocław Główny Wgb;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-12 19:03:00;2026-06-13 01:41:00;398;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;15485
RUN_20260621_191259;91515370035-5;458576;458576;CLIP Terminal Swarzedz;Frankfurt (Oder) Oderbrücke;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-13 06:37:00;2026-06-13 21:08:00;871;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;1936
RUN_20260621_191259;91515370035-5;457430;457430;Ludwigshafen (Rhein) BASF Ubf;Krzewie;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-16 10:15:00;2026-06-16 11:10:00;55;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;20902
RUN_20260621_191259;91515370035-5;457442;457442;Krzewie;Ludwigshafen (Rhein) BASF Ubf;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-18 07:21:00;2026-06-18 07:42:00;21;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;5832
RUN_20260621_191259;91515370035-5;457438;457438;Ludwigshafen (Rhein) BASF Ubf;Krzewie;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-19 10:30:00;2026-06-19 11:00:00;30;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;15149
RUN_20260621_191259;91515370037-1;452971;452971;Szolnok-Rendező;IJsselmonde;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-05-23 07:57:00;2026-05-23 07:57:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;11798
RUN_20260621_191259;91515370037-1;456811;456811;Aachen West Grenze;Hegyeshalom;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-05-31 15:16:00;2026-05-31 15:17:00;1;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;3812
RUN_20260621_191259;91515370037-1;454418;454418;Ludwigshafen (Rhein) BASF Ubf;Waalhaven Zuid;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-01 22:46:00;2026-06-01 22:46:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;12460
RUN_20260621_191259;91515370037-1;454407;454407;Waalhaven Zuid;Ludwigshafen (Rhein) BASF Ubf;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-03 03:29:00;2026-06-03 03:30:00;1;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;2580
RUN_20260621_191259;91515370037-1;454542;454542;Brwinów;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-03 19:17:00;2026-06-03 19:17:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;1112
RUN_20260621_191259;91515370037-1;454542;454542;Brwinów;Botlek;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-04 12:08:00;2026-06-04 12:22:00;14;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;1110
RUN_20260621_191259;91515370037-1;454499;454499;Botlek;Brwinów;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-06 01:37:00;2026-06-06 02:24:00;47;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;3369
RUN_20260621_191259;91515370037-1;454499;454499;Botlek;Brwinów;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-06 18:36:00;2026-06-06 18:36:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;3372
RUN_20260621_191259;91515370037-1;454467;454467;Swarzędz;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-08 00:40:00;2026-06-08 00:40:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;810
RUN_20260621_191259;91515370037-1;454467;454467;Swarzędz;Europoort;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-08 13:32:00;2026-06-08 14:07:00;35;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;807
RUN_20260621_191259;91515370037-1;454661;454661;Europoort;Swarzędz;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-09 16:11:00;2026-06-09 16:57:00;46;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;21229
RUN_20260621_191259;91515370037-1;454661;454661;Europoort;Swarzędz;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-10 04:52:00;2026-06-10 04:52:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;21224
RUN_20260621_191259;91515370037-1;454699;454699;Brwinów;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-10 20:17:00;2026-06-10 20:20:00;3;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;6574
RUN_20260621_191259;91515370037-1;454699;454699;Brwinów;Botlek;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-11 09:11:00;2026-06-11 09:26:00;15;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;6572
RUN_20260621_191259;91515370037-1;454657;454657;Kijfhoek Noord;Brwinów;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-13 00:53:00;2026-06-13 08:54:00;481;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;19999
RUN_20260621_191259;91515370037-1;454657;454657;Kijfhoek Noord;Brwinów;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-13 20:41:00;2026-06-13 20:47:00;6;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;20006
RUN_20260621_191259;91515370037-1;454627;454627;Swarzędz;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-15 00:28:00;2026-06-15 00:28:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;2923
RUN_20260621_191259;91515370037-1;454627;454627;Swarzędz;Europoort;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-15 12:08:00;2026-06-15 12:50:00;42;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;2925
RUN_20260621_191259;91515370037-1;455107;455107;Europoort;Swarzędz;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-16 10:21:00;2026-06-16 12:03:00;102;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;18452
RUN_20260621_191259;91515370037-1;455107;455107;Europoort;Swarzędz;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-17 01:37:00;2026-06-17 01:37:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;18450
RUN_20260621_191259;91515370037-1;455162;455162;Mannheim Rbf Gr K/Kn;Maasvlakte West;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-17 15:27:00;2026-06-17 15:27:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;20058
RUN_20260621_191259;91515370037-1;455154;455154;Maasvlakte West;Mannheim Rbf Gr K/Kn;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-18 07:38:00;2026-06-18 08:05:00;27;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;3326
RUN_20260621_191259;91515370037-1;455163;455163;Mannheim Rbf Gr K/Kn;Maasvlakte empl. West west;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-18 15:48:00;2026-06-18 15:48:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;3231
RUN_20260621_191259;91515370037-1;455157;455157;Maasvlakte empl. West west;Mannheim Rbf Gr K/Kn;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-19 08:11:00;2026-06-19 08:22:00;11;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;17158
RUN_20260621_191259;91515370037-1;455149;455149;Pruszków;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-19 16:48:00;2026-06-19 16:48:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;2350
RUN_20260621_191259;91515370037-1;455149;455149;Pruszków;Botlek;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-20 16:03:00;2026-06-20 16:34:00;31;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;2345
RUN_20260621_191259;91515370068-6;453549;453549;Gliwice Port;Aachen West;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-18 05:11:00;2026-06-18 05:11:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;7757
RUN_20260621_191259;91515370068-6;453552;453552;Aachen West;Gliwice Port;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-19 07:44:00;2026-06-19 07:44:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;14
RUN_20260621_191259;91515370164-3;450673;450673;Botlek;Brwinów;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-05-30 00:30:00;2026-05-31 13:59:00;2249;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;10677
RUN_20260621_191259;91515370164-3;450673;450673;Botlek;Brwinów;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-01 07:11:00;2026-06-01 07:11:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;10680
RUN_20260621_191259;91515370164-3;454479;454479;Rzepin;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-02 03:52:00;2026-06-02 03:52:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;14693
RUN_20260621_191259;91515370164-3;454411;454411;Kijfhoek Noord;Rzepin;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-04 15:00:00;2026-06-04 16:00:00;60;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;11280
RUN_20260621_191259;91515370164-3;454411;454411;Kijfhoek Noord;Rzepin;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-05 12:12:00;2026-06-05 12:15:00;3;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;11283
RUN_20260621_191259;91515370164-3;454541;454541;Pruszków;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-05 22:37:00;2026-06-05 22:37:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;9055
RUN_20260621_191259;91515370164-3;454541;454541;Pruszków;Botlek;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-06 12:42:00;2026-06-06 13:51:00;69;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;9050
RUN_20260621_191259;91515370164-3;454496;454496;Duisburg-Ruhrort Hafen;Pruszków;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-07 12:36:00;2026-06-07 16:44:00;248;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;19820
RUN_20260621_191259;91515370164-3;454700;454700;Pruszków;Duisburg-Ruhrort Hafen;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-10 10:44:00;2026-06-10 11:29:00;45;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;4937
RUN_20260621_191259;91515370164-3;454658;454658;Kijfhoek Noord;Pruszków;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-12 04:03:00;2026-06-12 06:47:00;164;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;16891
RUN_20260621_191259;91515370164-3;454658;454658;Kijfhoek Noord;Pruszków;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-12 21:41:00;2026-06-12 21:41:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;16899
RUN_20260621_191259;91515370164-3;454637;454637;Rzepin;Kijfhoek zuid;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-13 05:50:00;2026-06-13 05:50:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;10303
RUN_20260621_191259;91515370164-3;455019;455019;Kijfhoek Noord;Rzepin;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-15 15:00:00;2026-06-15 15:15:00;15;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;17232
RUN_20260621_191259;91515370164-3;455019;455019;Kijfhoek Noord;Rzepin;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-16 06:47:00;2026-06-16 06:47:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;17231
RUN_20260621_191259;91515370164-3;454713;454713;Mannheim Rbf Gr K/Kn;Kijfhoek Noord;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-16 16:17:00;2026-06-16 16:17:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;19579
RUN_20260621_191259;91515370164-3;455156;455156;Maasvlakte empl. West west;Mannheim Rbf Gr K/Kn;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-17 07:23:00;2026-06-17 08:06:00;43;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;13865
RUN_20260621_191259;91515370164-3;455146;455146;Brwinów;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-17 17:55:00;2026-06-17 17:55:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;11316
RUN_20260621_191259;91515370164-3;455146;455146;Brwinów;Botlek;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-18 06:49:00;2026-06-18 07:24:00;35;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;11311
RUN_20260621_191259;91515370164-3;455104;455104;Botlek;Brwinów;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-20 12:10:00;2026-06-20 13:43:00;93;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;14977
RUN_20260621_191259;91515370166-8;458445;458445;CLIP Terminal Swarzedz;Frankfurt (Oder) Oderbrücke;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-02 23:05:00;2026-06-02 23:05:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;1037
RUN_20260621_191259;91515370178-3;450492;450492;Rzepin GVT terminal;Botlek;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-05-23 01:50:00;2026-05-23 06:00:00;250;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;7959
RUN_20260621_191259;91515370178-3;453083;453083;Duisburg-Ruhrort Hafen;Pruszków;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-05-28 12:06:00;2026-05-28 12:50:00;44;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;12937
RUN_20260621_191259;91515370178-3;453118;453118;Pruszków;Duisburg-Ruhrort Hafen;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-05-31 22:57:00;2026-06-01 00:08:00;71;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;3873
RUN_20260621_191259;91515370178-3;454497;454497;Botlek;Brwinów;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-02 05:20:00;2026-06-02 07:56:00;156;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;13760
RUN_20260621_191259;91515370178-3;454497;454497;Botlek;Brwinów;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-03 03:08:00;2026-06-03 03:10:00;2;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;13753
RUN_20260621_191259;91515370178-3;454531;454531;Neuss Gbf;Maasvlakte West;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-03 22:21:00;2026-06-03 22:34:00;13;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;16517
RUN_20260621_191259;91515370178-3;454466;454466;Maasvlakte West;Neuss Gbf;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-04 08:00:00;2026-06-04 10:08:00;128;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;12733
RUN_20260621_191259;91515370178-3;454480;454480;Rzepin;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-05 03:57:00;2026-06-05 03:57:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;11674
RUN_20260621_191259;91515370178-3;454412;454412;Kijfhoek Noord;Rzepin;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-06 18:10:00;2026-06-06 18:10:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;2715
RUN_20260621_191259;91515370178-3;454412;454412;Kijfhoek Noord;Rzepin;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-07 10:20:00;2026-06-07 10:20:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;2722
RUN_20260621_191259;91515370178-3;454639;454639;Rzepin;Botlek;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-09 03:06:00;2026-06-09 03:06:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;1550
RUN_20260621_191259;91515370178-3;454571;454571;Botlek;Rzepin;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-11 07:55:00;2026-06-11 07:59:00;4;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;13197
RUN_20260621_191259;91515370178-3;454571;454571;Botlek;Rzepin;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-11 23:06:00;2026-06-11 23:06:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;13198
RUN_20260621_191259;91515370178-3;454628;454628;CLIP Terminal Swarzedz;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-12 18:56:00;2026-06-12 19:03:00;7;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;18766
RUN_20260621_191259;91515370178-3;454628;454628;CLIP Terminal Swarzedz;Europoort;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-13 09:54:00;2026-06-13 10:52:00;58;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;18761
RUN_20260621_191259;91515370178-3;454663;454663;Europoort;Swarzędz;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-14 09:46:00;2026-06-14 15:25:00;339;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;16442
RUN_20260621_191259;91515370178-3;454663;454663;Europoort;Swarzędz;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-15 07:49:00;2026-06-15 07:49:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;16440
RUN_20260621_191259;91515370178-3;454714;454714;Mannheim Rbf Gr K/Kn;Maasvlakte empl. West west;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-15 16:45:00;2026-06-15 16:47:00;2;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;10527
RUN_20260621_191259;91515370178-3;455153;455153;Maasvlakte empl. West west;Mannheim Rbf Gr K/Kn;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-16 12:53:00;2026-06-16 13:08:00;15;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;16642
RUN_20260621_191259;91515370178-3;455076;455076;Swarzędz;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-16 23:28:00;2026-06-16 23:28:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;21051
RUN_20260621_191259;91515370178-3;455076;455076;Swarzędz;Europoort;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-17 15:23:00;2026-06-17 15:56:00;33;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;21054
RUN_20260621_191259;91547383013-0;450627;450627;Europoort;Lehrte MegaHub;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-05-30 08:06:00;2026-05-30 08:32:00;26;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;10373
RUN_20260621_191259;91547383013-0;450695;450695;Lehrte MegaHub;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-05-31 15:10:00;2026-05-31 15:10:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;14189
RUN_20260621_191259;91547383015-5;450626;450626;Maasvlakte empl. West west;Lehrte MegaHub;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-05-27 12:31:00;2026-05-27 12:31:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;17920
RUN_20260621_191259;91547383015-5;450697;450697;Lehrte MegaHub;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-05-28 23:39:00;2026-05-28 23:44:00;5;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;7993
RUN_20260621_191259;91547383015-5;450628;450628;Europoort;Lehrte MegaHub;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-05-31 12:01:00;2026-05-31 12:01:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;15386
RUN_20260621_191259;91547383015-5;454522;454522;Lehrte MegaHub;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-01 22:17:00;2026-06-01 22:17:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;16293
RUN_20260621_191259;91547383015-5;454452;454452;Europoort;Lehrte MegaHub;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-04 03:27:00;2026-06-04 03:27:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;5754
RUN_20260621_191259;91547383015-5;454521;454521;Lehrte MegaHub;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-05 00:32:00;2026-06-05 00:32:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;12869
RUN_20260621_191259;91547383015-5;454451;454451;Europoort;Lehrte MegaHub;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-06-07 11:04:00;2026-06-07 11:04:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;15976
RUN_20260621_191259;91547383015-5;454682;454682;Lehrte MegaHub;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-06-08 22:41:00;2026-06-08 22:41:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;12885
RUN_20260621_191259;91547383018-9;450461;450461;Europoort;Lehrte West;Ausfahrt;Not in the Report;IN_REPORT;NOT_IN_REPORT;2026-05-23 10:02:00;2026-05-23 10:02:00;0;DE_TO_FOREIGN_CONTEXT_REVIEW;raw_locomotivemovement;8384
RUN_20260621_191259;91547383018-9;450698;450698;Lehrte MegaHub;Europoort;Not in the Report;Einfahrt;NOT_IN_REPORT;IN_REPORT;2026-05-27 19:12:00;2026-05-27 19:12:00;0;FOREIGN_TO_DE_CONTEXT_REVIEW;raw_locomotivemovement;10626
